empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.altitude,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.normal_bikes,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid,extra.post_code
8,11,a12d9002aaf2ad0f0f14c3952bd5e0ef,43.6743457123134,-79.4948437786083,Jane St / Haney Ave,2024-08-05T17:31:35.745000Z,797 Jane St,0.0,0,True,1722879006,11,"['key', 'transitcard', 'phone']",False,1,1,19,7854,M6N 4B6
14,1,ba8491c919d03c2df6ecfdd2f49bf386,43.668510906505354,-79.5007648392868,Scarlett Rd / Eileen Ave,2024-08-05T17:31:35.750000Z,75 Scarlett Rd ,0.0,1,True,1722878999,0,"['key', 'transitcard', 'phone']",False,1,1,15,7855,M6N 4K3
9,5,487f2f445a917af1d4fecb653ab5323a,43.678276306636576,-79.50667332401198,Scarlett Rd / Old Scarlett Rd ,2024-08-05T17:31:35.719000Z,287 Scarlett Rd,0.0,0,True,1722878967,5,"['key', 'transitcard', 'phone']",False,1,1,15,7856,M6N 4L1
14,5,709a2d134b022632c50a0a7601762715,43.69143920681119,-79.46908634795456,Eglinton Ave W / Venn Cres,2024-08-05T17:31:35.730000Z,2485 Eglinton Ave W,0.0,3,True,1722878926,2,"['key', 'transitcard', 'phone']",False,1,1,19,7857,M6M 1S8
18,4,b5ad1157fda3b700cc6d0ffcd32295bc,43.68189526215492,-79.4736382392868,Rogers Rd / Bicknell Ave,2024-08-05T17:31:35.774000Z,605 Rogers Rd,0.0,2,True,1722879061,2,"['key', 'transitcard', 'phone']",False,1,1,23,7858,M6M 1B9
14,0,8e7a7ed4aca59d5a9bd6606d2b3b5d08,43.7023860650084,-79.52594758324148,Cruickshank Park,2024-08-05T17:31:33.323000Z,2196 Weston Rd,0.0,0,True,1722878940,0,"['key', 'transitcard', 'phone']",False,1,1,15,7860,M9N 1X9
11,1,3787fcc5d521f5f5a12d7c15d8ce4d51,43.706191092397106,-79.53262795581969,Mallaby Park ,2024-08-05T17:31:35.784000Z,2394 Weston Rd,0.0,0,True,1722878950,1,"['key', 'transitcard', 'phone']",False,1,1,15,7859,M9N 1R5
16,1,d310230182f10034968c97f0c799ee0b,43.68735514096443,-79.50623313806341,Emmett Ave,2024-08-05T17:31:33.316000Z,100 Emmett Ave,0.0,0,True,1722878927,1,"['key', 'transitcard', 'phone']",False,1,1,19,7861,M6M 2E6
9,5,4bb6616d228bef48cacf56e55952d22c,43.69144464414302,-79.50154583869246,Jane St / Weston Rd,2024-08-05T17:31:33.304000Z,1390 Weston Rd,0.0,0,True,1722878971,5,"['key', 'transitcard', 'phone']",False,1,1,15,7862,M6M 4S2
10,5,b9968838980358b9b14c03e5894fd3e9,43.70673804962302,-79.50477543802873,Jane St / Queens Dr,2024-08-05T17:31:33.296000Z,Jane St / John St,0.0,0,True,1722878904,5,"['key', 'transitcard', 'phone']",False,1,1,15,7863,M6L 3C6
1,38,1acb494034578036df5811294b853b12,43.69074600637147,-79.47820143344333,2700 Eglinton Ave W,2024-08-05T17:31:33.292000Z,2700 Eglinton Ave W,0.0,38,True,1722879070,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,43,7865,M6M 1V1
17,19,df51480ffd94a7b3412a6d3cc7706585,43.6501644,-79.48296909999999,265 Armadale Ave,2024-08-05T17:31:33.480000Z,265 Armadale Ave,0.0,18,True,1722878998,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,43,7729,M6S 1P5
15,0,e5f9b21c3995c434d0978634faed2a08,43.74386580997666,-79.49181654358595,Sentinel Rd / Sheppard Ave W,2024-08-05T17:31:33.363000Z,1 Inlet Mews,0.0,0,True,1722878979,0,"['key', 'transitcard', 'phone']",False,1,1,15,7869,M3M 3J8
19,2,2488c941ca12639d2852ad9cbba92626,43.651922,-79.465693,High Park - West Rd,2024-08-05T17:31:37.445000Z,High Park - West Rd,0.0,0,True,1722878989,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7086,1324
20,1,1e9a239336b30d755305f5041c582f05,43.646251,-79.46472,High Park Amphitheatre,2024-08-05T17:31:41.657000Z,High Park Amphitheatre,0.0,0,True,1722878930,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7461,M6R 2Z3
23,2,0f6db2aa8f96b5a7e102eb705b9ccc11,43.650154,-79.464934,High Park Outdoor Pool,2024-08-05T17:31:41.664000Z,High Park Outdoor Pool,0.0,0,True,1722878920,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,26,7460,M6R 2Z3
15,0,d44a49765bc28c4e8f29edd8cb694294,43.72537884183677,-79.48719674218903,Humber River Hospital ,2024-08-05T17:31:39.702000Z,Humber River Hospital ,0.0,0,True,1722879003,0,"['key', 'transitcard', 'phone']",False,1,1,15,7870,M3M 3G8
17,1,122f61f32933992b90325cf6b02de9d5,43.755583971122874,-79.47446032684479,Sheppard Ave W / Chesswood Dr,2024-08-05T17:31:33.381000Z,3710  Chesswood Dr,0.0,0,True,1722878937,1,"['key', 'transitcard', 'phone']",False,1,1,19,7868,M3J 2W4
8,6,543865bb3e4e09a051a0cb31322af71e,43.702340220597975,-79.50347389514123,Jane St / Lawrence Ave W,2024-08-05T17:31:39.706000Z,Jane St / Lawrence Ave W,0.0,0,True,1722878983,6,"['key', 'transitcard', 'phone']",False,1,1,14,7871,M9N 2R8
9,6,33ec997a2ea47262cb99a5918f15691a,43.665304278965365,-79.39938263802871,Sussex Ave / St George St,2024-08-05T17:31:33.293000Z,140 St George St,0.0,0,True,1722878927,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7864,M5S 3G6
12,3,3d2b767a1af0d75059d1fd78079d1216,43.75919330632997,-79.49001046850891,Keele St / Catford Rd,2024-08-05T17:31:39.712000Z,Keele St / Catford Rd,0.0,0,True,1722878943,3,"['key', 'transitcard', 'phone']",False,1,1,15,7872,M3J 1P9
6,13,75e99d6d359bc2d11479941e6f9279e4,43.66273618779861,-79.36253100740966,Gerrard St E / Nasmith Ave ,2024-08-05T17:31:41.702000Z,Gerrard St E / Gifford St,0.0,0,True,1722878961,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7848,M5A 2H5
23,8,32cbcb81d2d04a16ed2d1d2ed35220d4,43.644395,-79.40065430000001,King St W / Portland St - SMART,2024-08-05T17:31:37.544000Z,620 King Street West,0.0,1,True,1722879076,7,"['key', 'transitcard', 'phone']",False,1,1,32,7720,M5V 1M6
15,0,022818120bd4e5138186fe1ab57f791a,43.76073963892478,-79.5000273116394,Sentinel Rd / Finch Ave W,2024-08-05T17:31:41.167000Z,390 Sentinel Rd,0.0,0,True,1722878996,0,"['key', 'transitcard', 'phone']",False,1,1,15,7873,M3J 1V3
12,2,103d15a731b9d215637c447fea0c7209,43.74751496038769,-79.5132569853195,Oakdale Community Centre,2024-08-05T17:31:36.736000Z,350 Grandravine Dr,0.0,0,True,1722878921,2,"['key', 'transitcard', 'phone']",False,1,1,15,7875,M3N 1J4
14,1,fbc181887030746137034a35fb5f7cfd,43.77086729028769,-79.49812990660705,The Pond Rd / Ian Macdonald Blvd,2024-08-05T17:31:39.671000Z,85 The Pond Rd ,0.0,0,True,1722878949,1,"['key', 'transitcard', 'phone']",False,1,1,15,7874,M3J
8,7,1c0219e93091b1027eda482f4a31ded6,43.7063279,-79.3962499,75 Holly St,2024-08-05T17:31:33.492000Z,75 Holly St - Green P,0.0,6,True,1722878928,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7789,M4S 3A5
15,9,f9095ffa2741d962cd7c3c3bef2ab8a7,43.6518918789007,-79.40577861712723,Bathurst St / Dundas St W,2024-08-05T17:31:35.235000Z,Bathurst St / Dundas St W,0.0,0,True,1722878935,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,26,7037,M5T 2S3
17,3,86207afc6caf1d9931468449070c148e,43.659221843735615,-79.44277410244676,697 Lansdowne Ave ,2024-08-05T17:31:33.276000Z,697 Lansdowne Ave ,0.0,1,True,1722879011,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,22,7866,M6H 3Y9
13,2,ee019f1c082cac84d721e071f41b4e77,43.75531728502427,-79.51704708227844,Jane St / Yewtree Blvd,2024-08-05T17:31:39.685000Z,3925 Jane St,0.0,0,True,1722879068,2,"['key', 'transitcard', 'phone']",False,1,1,15,7876,M3N 2K1
12,3,3586c281a5706af58a3e4d5d637e7bfc,43.73262849415089,-79.5381993243286,Weston Rd / Sheppard Ave W,2024-08-05T17:31:39.730000Z,3100 Weston Rd,0.0,1,True,1722879061,2,"['key', 'transitcard', 'phone']",False,1,1,15,7878,M9M 2S7
13,1,161ab27f7f32ba3232c688d388731574,43.7503016975738,-79.51577557434386,Jane St / Yorkwoods Gt,2024-08-05T17:31:39.696000Z,2801 Jane St,0.0,0,True,1722878908,1,"['key', 'transitcard', 'phone']",False,1,1,15,7877,M3N 2H8
13,0,3654ed1bd8516fddd2364502084cd01b,43.74845421407306,-79.5504039969242,Lindylou Rd / Lanyard Rd,2024-08-05T17:31:33.201000Z,137 Lindylou Rd ,0.0,0,True,1722879068,0,"['key', 'transitcard', 'phone']",False,1,1,15,7880,M9M 2B5
15,0,3f09d8a338e4501752365339f106a1ff,43.76376964130183,-79.48809242593383,Tangiers Rd / Finch Ave W,2024-08-05T17:31:33.209000Z,1275 Finch Ave W,0.0,0,True,1722878952,0,"['key', 'transitcard', 'phone']",False,1,1,15,7882,M3J 2G5
8,3,eb00d171668cedf07334d8504a1dbd79,43.72749778259739,-79.32714222209015,Wynford Heights Cres / Concorde Pl,2024-08-05T17:31:33.208000Z,48 Wynford Heights Cres,0.0,0,True,1722879038,3,"['key', 'transitcard', 'phone']",False,1,1,11,7883,M3C 1K6
10,4,6b344a9f4d6c85f7a5f4dbd25dbb2cc3,43.72211166436462,-79.30864830919265,Bartley Park ,2024-08-05T17:31:33.237000Z,112 Bartley Dr,0.0,0,True,1722878915,4,"['key', 'transitcard', 'phone']",False,1,1,15,7884,M4A 1C5
7,4,57b827c6b26680677f9210d912f842ee,43.721761400691236,-79.2359137196434,Brooklawn Ave / Kingston Rd,2024-08-05T17:31:33.224000Z,2853 Kingston Rd,0.0,0,True,1722878987,4,"['key', 'transitcard', 'phone']",False,1,1,11,7885,M1M 1N3
2,20,a0a11d15c4bd8231d739f71d85a8f29c,43.668553,-79.338673,Gerrard Square Mall (1010 Gerrard St E),2024-08-05T17:31:38.938000Z,Gerrard Square Mall (1010 Gerrard St E),0.0,0,True,1722878965,20,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7337,
9,2,ccb82af3c137b126999a511eaead0f38,43.6461,-79.3895,John St  / Mercer St - SMART,2024-08-05T17:31:34.940000Z,John St / Mercer St - SMART,0.0,1,True,1722879012,1,"['key', 'transitcard', 'phone']",False,1,1,12,7253,
7,9,f3f1657964f64d6b4355e42b0261c789,43.65748153286412,-79.38921396018827,University Ave / Gerrard St W - SMART(South),2024-08-05T17:31:39.574000Z,545 University Ave ,0.0,0,True,1722878964,9,"['key', 'transitcard', 'phone']",False,1,1,16,7898,M5G 1X8
15,0,9052dabe138fde46f56ee3a693b040cf,43.759292283169536,-79.5183741465576,Jane St / Finch Ave W,2024-08-05T17:31:33.252000Z,1 York Gate Blvd,0.0,0,True,1722878906,0,"['key', 'transitcard', 'phone']",False,1,1,15,7886,M3N 3A1
0,14,100594f0c1240ddcfb94c20a7fc54492,43.62649329992186,-79.50358167641535,Uno Dr / The Queensway,2024-08-05T17:31:38.642000Z,748 The Queensway,0.0,0,True,1722879042,14,"['key', 'transitcard', 'phone']",False,1,1,15,7843,M8Z 1M9
8,2,301eed3e90079c5aacccf8f091da64b3,43.656038841714505,-79.38970387738495,Simcoe St / Elm St,2024-08-05T17:31:33.325000Z,Simcoe St / Elm St,0.0,0,True,1722878960,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7900,M5G 1W7
19,0,0ed2c0bb820523fc4d79b053e79fab5e,43.707555968595464,-79.34272024477463,Overlea Blvd / Thorncliffe Park Dr,2024-08-05T17:31:39.742000Z,65 Overlea Blvd,0.0,0,True,1722879056,0,"['key', 'transitcard', 'phone']",False,1,1,19,7893,M4H 1P1
15,0,be2b9ca08b33ec742028063154706378,43.66279594478841,-79.51959827976225,The Kingsway / Ashley Rd,2024-08-05T17:31:33.180000Z,289 The kingsway,0.0,0,True,1722878957,0,"['key', 'transitcard', 'phone']",False,1,1,15,7888,M9A 3T9
14,4,9c009c161f6266165386889055afdbd6,43.660324268765464,-79.51154350422973,Dundas St W / Prince Edward Dr N,2024-08-05T17:31:33.176000Z,4208 Dundas St W,0.0,1,True,1722878925,3,"['key', 'transitcard', 'phone']",False,1,1,19,7889,M8X 1Y6
13,1,4ce279295f87f42bab37bb1e47448630,43.71024429599603,-79.39578744603273,60 Broadway Ave,2024-08-05T17:31:39.644000Z,60 Broadway Ave,0.0,0,True,1722879009,1,"['key', 'transitcard', 'phone']",False,1,1,14,7890,M4P 1T6
16,3,9522f94ed6253c90336abf00346620aa,43.72093164598881,-79.34989416350709,Opposite 1103 Leslie St,2024-08-05T17:31:39.822000Z,Opposite 1103 Leslie St,0.0,0,True,1722879076,3,"['key', 'transitcard', 'phone']",False,1,1,19,7891,M3C 4G8
9,2,7217236fd8a18e75df0b026ba219f2ac,43.647547634759206,-79.39155200496292,Widmer St / Adelaide St W - SMART,2024-08-05T17:31:40.414000Z,Widmer St / Adelaide St W,0.0,0,True,1722879035,2,"['key', 'transitcard', 'phone']",False,1,1,12,7017,M5V 1J9
11,26,cd1365da833091487f8bb6167af3b51c,43.63682856154585,-79.40884160367011,800 Fleet St (North),2024-08-05T17:31:33.239000Z,800 Fleet St (@CP 271 - Ward 10) ,0.0,23,True,1722878943,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,43,7887,M5V 1A9
9,30,0f773cf33d1731bf05d678ebb945021e,43.63670985212708,-79.40880517790985,800 Fleet St (South),2024-08-05T17:31:39.786000Z,800 Fleet Street,0.0,27,True,1722879007,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,43,7730,M5V 1A9
9,7,8402cda81d70fbc893e5337366df8d58,43.661803,-79.389682,Queen's Park Cres E / Grosvenor St - SMART,2024-08-05T17:31:39.912000Z,Queen's Park Cres E / Grosvenor St,0.0,0,True,1722879010,7,"['key', 'transitcard', 'phone']",False,1,1,16,7274,
8,7,6af8017ad238ae1d069be67118ce5fc5,43.712154792369496,-79.39425906322937,Erskine Ave / Redpath Ave,2024-08-05T17:31:39.627000Z,130 Erskine Ave ,0.0,4,True,1722878940,3,"['key', 'transitcard', 'phone']",False,1,1,15,7892,M4P 1Z1
15,0,d7068d4e8b75b5de3cacc529691f159a,43.69105005197055,-79.43281746494293,Arlington Parkette,2024-08-05T17:31:39.592000Z,460 Arlington Ave,0.0,0,True,1722879061,0,"['key', 'transitcard', 'phone']",False,1,1,15,7896,M6C 3A2
12,2,316d458068c46859ff35dd87578ac14d,43.67115532642577,-79.46701597756929,Keele St / Lloyd Ave,2024-08-05T17:31:39.620000Z,590 Keele St,0.0,0,True,1722878958,2,"['key', 'transitcard', 'phone']",False,1,1,15,7895,M6N 3E4
11,2,581459af76a94b051df1437a2c641d05,43.675531973168354,-79.47199740066374,Gunns Rd / Lavender Creek Trail,2024-08-05T17:31:33.336000Z,Gunns Rd / Lavender Creek Trail,0.0,1,True,1722878960,1,"['key', 'transitcard', 'phone']",False,1,1,15,7902,M6N 1X5
9,16,d9b63bdad84959af04feaa873f9c0eaf,43.6691099,-79.38551,20 Charles St E,2024-08-05T17:31:34.558000Z,20 Charles St E,0.0,15,True,1722878936,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,31,7385,
10,1,caae67595976983dc8c383dc592180dc,43.64927890131737,-79.50312995581972,Bloor St W / Kingsmill Rd,2024-08-05T17:31:33.328000Z,2836 Bloor St W,0.0,0,True,1722878915,1,"['key', 'transitcard', 'phone']",False,1,1,11,7901,M8X 1A8
13,1,0a28cd61ad950b8ebc49d08f1b3936ee,43.670042134416704,-79.4789424818056,St Clair Ave W / Symes Rd,2024-08-05T17:31:33.349000Z,2236 St Clair Ave W,0.0,0,True,1722878923,1,"['key', 'transitcard', 'phone']",False,1,1,15,7903,M6N 5C1
8,2,f09065f8c579326456b4b30837f0e96f,43.66335070995886,-79.41312798316125,Palmerston Blvd / Lennox St,2024-08-05T17:31:33.362000Z,523 Palmerston Blvd,0.0,0,True,1722878995,2,"['key', 'transitcard', 'phone']",False,1,1,10,7904,M6G 2P4
19,6,5f06c49f182da959fa0f03e746fc2e4a,43.6784834,-79.3513564,14 Arundel Ave,2024-08-05T17:31:38.181000Z,14 Arundel Ave,0.0,0,True,1722879021,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,25,7094,M4K 3A2
10,8,bfe199383cd6a1bb69ec0a92a4900918,43.64659663170443,-79.37530913867988,Scott St / The Esplanade,2024-08-05T17:31:40.490000Z,Scott St / The Esplanade,0.0,0,True,1722879006,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7013,M5E 1Z4
18,39,b24ec0083f9a6261ba6212d69cd28f2c,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,2024-08-05T17:31:32.888000Z,Humber Bay Shores Park / Marine Parade Dr,0.0,1,True,1722879001,38,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,63,7514,1324
6,15,e23bf5a5ce76983f962ad8f9524e00ab,43.6649482,-79.40947,365 Lippincott St,2024-08-05T17:31:38.301000Z,365 lippincott St,0.0,15,True,1722878982,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,41,7907,M5S 1Y5
22,1,fb7be9c97f75af521151fda98e85d7f4,43.70503461857136,-79.33547292037659,E.T Seton Park - South ,2024-08-05T17:31:38.074000Z,E.T Seton Park - South ,0.0,0,True,1722878905,1,"['key', 'transitcard', 'phone']",False,1,1,23,7909,M3C
14,0,7b4755b8ea7caf158967d13b0ea2a32d,43.714305793017544,-79.36089045040129,Eglinton Ave E / Brentcliffe Rd,2024-08-05T17:31:35.349000Z,939 Eglinton Ave E,0.0,0,True,1722878940,0,"['key', 'transitcard', 'phone']",False,1,1,15,7910,M4G 4E8
12,7,97b424e77042aeb9a491f1e6bb11c14b,43.647968822765,-79.38316961352653,King St W / York St (2),2024-08-05T17:31:35.320000Z,59 King St W,0.0,0,True,1722878993,7,"['key', 'transitcard', 'phone']",False,1,1,19,7911,M5H 1A1
5,26,1d35b8fd44d73aabbb39f6e142ee3e7e,43.651885,-79.3649,King St E / Berkeley St,2024-08-05T17:31:36.164000Z,King St E / Ontario St.,0.0,1,True,1722878944,25,"['key', 'transitcard', 'phone']",False,1,1,31,7356,
13,0,bf5d4d14e7619f5ff51e264e4095cc4b,43.650297574961044,-79.36648460341635,Princess St / Front St E,2024-08-05T17:31:38.298000Z,201/207 Princess St,0.0,0,True,1722879077,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,14,7906,M5A 1E8
10,13,c53d12128be1f1022c4b78518cca7675,43.662452744495575,-79.3978384219513,St. George St / Willcocks St,2024-08-05T17:31:35.760000Z,St George St / Willcocks St,0.0,3,True,1722878974,10,"['key', 'transitcard', 'phone']",False,1,1,23,7913,M5S 3G3
19,7,d0f019574616cb2bce86924059a4c0f8,43.647043061824,-79.38314120681535,York St / Wellington St W (2),2024-08-05T17:31:35.400000Z,100 Wellington St W ,0.0,0,True,1722878924,7,"['key', 'transitcard', 'phone']",False,1,1,27,7914,M5J 2R2
2,12,479d21ebdac47eb8e30a209268e0bebe,43.644887,-79.45641169999999,High Park Blvd / Parkside Dr,2024-08-05T17:31:37.596000Z,200 Parkside Drive,0.0,0,True,1722879079,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7688,M6R 0A1
11,4,9a5a9a00b6f0cb77047f37e70887d891,43.662862,-79.383572,Yonge St / Alexander St - SMART,2024-08-05T17:31:33.873000Z,Yonge St / Alexander St,0.0,0,True,1722878957,4,"['key', 'transitcard', 'phone']",False,1,1,18,7271,
11,4,12ff7c783a2e93510819802cd0d2c365,43.68233679999999,-79.4680594,Rogers Rd / Watt Ave,2024-08-05T17:31:35.809000Z,500 Rogers Rd,0.0,0,True,1722878994,4,"['key', 'transitcard', 'phone']",False,1,1,15,7915,M6M 1B3
17,0,531aa6a10312c51ffdf8a58608a29c5a,43.671946102001826,-79.37245115337294,Bloor St E / Parliament St,2024-08-05T17:31:39.140000Z,575 Bloor St East,0.0,0,True,1722878925,0,"['key', 'transitcard', 'phone']",False,1,1,19,7116,M4W 0B2
12,4,509c1014d04a16c25fa22822b85318fd,43.64843020000001,-79.38556559999999,University Ave / Pearl St ,2024-08-05T17:31:35.805000Z,University Ave / Pearl St ,0.0,0,True,1722879019,4,"['key', 'transitcard', 'phone']",False,1,1,17,7916,M5H 1L2
9,9,6fd025b50c54cb8b8f23e861b54e5938,43.64781808540915,-79.38427999073791,King St W / University Ave,2024-08-05T17:31:35.790000Z,150 King St W,0.0,0,True,1722878971,9,"['key', 'transitcard', 'phone']",False,1,1,18,7917,M5H 1J9
17,1,2889401ba82ea091cd0d1ecff6ab5c56,43.64039672322004,-79.4237424131447,Joe Shuster Way / King St W ,2024-08-05T17:31:35.764000Z,30 Joe Shuster Way,0.0,0,True,1722879052,1,"['key', 'transitcard', 'phone']",False,1,1,19,7912,M6K
12,0,88160dbfae368327ec39ecb0df145055,43.727621709316395,-79.55254902939286,Albion Rd/ Arcot Blvd,2024-08-05T17:31:39.817000Z,Albion Rd/ Arcot Blvd (Summerlea Park),0.0,0,True,1722878991,0,"['key', 'transitcard', 'phone']",False,1,1,14,7918,M9W
17,0,680a0b51862cb1e5a1cd965a824d0dd9,43.721532966873205,-79.5455834809678,Armel Ct / Albion Rd,2024-08-05T17:31:32.902000Z,Armel Ct / Albion Rd,0.0,0,True,1722879037,0,"['key', 'transitcard', 'phone']",False,1,1,18,7919,M9W 6L4
12,2,97416e3d0063fa4952e8e667f7a6de08,43.729578273586064,-79.54699793872719,75 Tandridge Cres,2024-08-05T17:31:41.246000Z,75 Tandridge Cres,0.0,0,True,1722878999,2,"['key', 'transitcard', 'phone']",False,1,1,15,7920,M9W 2N9
11,4,2bd06fb77a7734b960080c30c16fb190,43.74445257991756,-79.56824985721664,Islington Ave / Finch Ave W,2024-08-05T17:31:41.253000Z,2765 Islington Ave ,0.0,0,True,1722878981,4,"['key', 'transitcard', 'phone']",False,1,1,15,7921,M9V 2R2
11,8,58dfa00434a5fb645fdd0107c68a2302,43.697417070558615,-79.50079830912324,Trethewey Dr / Jane St,2024-08-05T17:31:38.433000Z,725 Trethewey Dr ,0.0,0,True,1722878905,8,"['key', 'transitcard', 'phone']",False,1,1,19,7923,M6M 5J7
18,24,aec7195bb028b992ab8536f51c7d37f8,43.64534,-79.409597,Niagara St / Richmond St W,2024-08-05T17:31:33Z,Niagara St / Richmond St W,0.0,0,True,1722878941,24,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,42,7046,
5,7,0fbdefeb0bfefe959be202d06ac88ed8,43.64809661123633,-79.38864543439331,Duncan St / Adelaide St W - SMART,2024-08-05T17:31:41.124000Z,19 Duncan St ,0.0,0,True,1722879000,7,"['key', 'transitcard', 'phone']",False,1,1,12,7924,M5H 3G6
11,13,ab2fdf22270be8d0f0e1d7bf22b08e7a,43.64286370000001,-79.40713060000002,Niagara St / King St W - SMART,2024-08-05T17:31:38.393000Z,801 King St W ,0.0,0,True,1722879067,13,"['key', 'transitcard', 'phone']",False,1,1,24,7925,M5V 3C9
0,14,bc86932eec20796276a7f8f4171eac2d,43.67729,-79.35741,35 Erindale Ave,2024-08-05T17:31:38.408000Z,35 Erindale Ave,0.0,14,True,1722878979,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7922,M4K 1R9
12,2,b1bb117ee97b3fef3ac3b57ae12329f8,43.6772,-79.35858,Broadview Subway Station,2024-08-05T17:31:37.456000Z,Broadview Ave / Danforth Ave,0.0,2,True,1722879071,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7388,
7,11,fbf3bb78beefa587d54c8b24e2533469,43.6720273,-79.3470557,Logan Ave / Bain Ave,2024-08-05T17:31:39.005000Z,Logan Ave / Bain Ave,0.0,1,True,1722879037,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7338,
17,9,e441f2c2eb1ee656c751ae89b5f28ba9,43.64643026333144,-79.3618163165329,Queens Quay E / Merchants' Wharf,2024-08-05T17:31:33.189000Z,265 Queens Quay E,0.0,0,True,1722878979,9,"['key', 'transitcard', 'phone']",False,1,1,27,7881,M5A 4K9
6,4,196146f920152f5d70175a14f0e88184,43.654501,-79.460053,Parkside Dr / Bloor St W - SMART,2024-08-05T17:31:34.457000Z,Parkside Dr / Bloor St W,0.0,0,True,1722878906,4,"['key', 'transitcard', 'phone']",False,1,1,12,7223,
19,0,d70594ad9c923bbbae6602d2dff4d154,43.657024,-79.377257,Church St / Dundas St E - SMART,2024-08-05T17:31:39.840000Z,Church St / Dundas St E,0.0,0,True,1722879030,0,"['key', 'transitcard', 'phone']",False,1,1,20,7270,
15,6,9780f1af94b192d3fd4a7791b1272653,43.70979296822595,-79.36389214460489,McRae Dr / Laird Dr - SMART,2024-08-05T17:31:38.333000Z,McRae Dr / Laird Dr,0.0,1,True,1722878997,5,"['key', 'transitcard', 'phone']",False,1,1,24,7926,M4G 3V7
12,2,6bd88200486000a93cc1ca5b78bc5ba9,43.748713,-79.541808,Weston Rd / Lanyard Rd,2024-08-05T17:31:39.735000Z,3390 Weston Rd ,0.0,0,True,1722878943,2,"['key', 'transitcard', 'phone']",False,1,1,14,7879,M9M 2X3
12,0,4cb41f3ebdb86acc404a0c2683aa1920,43.707225,-79.345324,50 Overlea Blvd,2024-08-05T17:31:39.600000Z,50 Overlea Blvd,0.0,0,True,1722879045,0,"['key', 'transitcard', 'phone']",False,1,1,15,7897,M4H 1B6
12,3,804d33486cc649ec8fa4f1ef762caf0a,43.64981903446256,-79.38641270251617,University Ave / Richmond St W,2024-08-05T17:31:40.688000Z,200 University Avenue,0.0,0,True,1722878914,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7646,M5H 4G1
16,0,dc08a348402ae50b98dcbec122c0ab84,43.65052424212547,-79.38672702579497,University Ave / Queen St W,2024-08-05T17:31:36.380000Z,250 University Ave ,0.0,0,True,1722879020,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,18,7407,M5H 2N5
10,5,c627928483ecb6ae00b50fee53d608d0,43.688526,-79.412903,Lonsdale Rd / Spadina Rd,2024-08-05T17:31:37.412000Z,Lonsdale Rd / Spadina Rd,0.0,4,True,1722879024,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7442,M5T 2G7
16,4,92291585d153499d1b34f2471d8ecf9f,43.63906470236988,-79.41080996164456,Strachan Ave / East Liberty St - SMART,2024-08-05T17:31:34.826000Z,Strachan Ave / East Liberty St,0.0,1,True,1722878927,3,"['key', 'transitcard', 'phone']",False,1,1,24,7927,M6K 0A7
24,7,aed73d18bad350cbb28c6f04cfb4cd2a,43.65105290412541,-79.38764943227872,Simcoe St / Pullan Pl,2024-08-05T17:31:38.486000Z,Simcoe St / Pullan Pl,0.0,0,True,1722879007,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,31,7928,M5T 2W5
