foursquare_id,ll,venue_ll,name,address,category
589681535e56b417cf8107a5,"43.645389,-79.527682","43.65011,-79.527294",Tim Hortons,4869 Dundas St W,Restaurant
4c3f1e19ca012d7fae6230be,"43.645389,-79.527682","43.647683,-79.526713",44 Cordova Playground,44 Cordova Ave,Playground
4c995af178fc236a378c2c97,"43.645389,-79.527682","43.647181,-79.530465",Mamma's Pizza,4986 Dundas St W,Pizzeria
572d4995498e796bd3851d48,"43.645389,-79.527682","43.647949,-79.529187",Insadong,4941 Dundas St W,Korean Restaurant
507354d8e4b06ca75bba9075,"43.645389,-79.527682","43.645193,-79.531544",Chestnut Hills Park,Address not available,Park
60ac5c47eea66c4f63d51532,"43.645389,-79.527682","43.644362,-79.523789",Hyderabad Spices,3391 Bloor St W,Indian Restaurant
4f21c1e80cd69e04abf0e803,"43.645389,-79.527682","43.648258,-79.528816",Gino's Pizza,4928 Dundas St W,Pizzeria
9f5e8e0a47bb4f130c0b8d2e,"43.645389,-79.527682","43.648375,-79.528742",The Restaurant Beijing,4925 Dundas St W,Chinese Restaurant
4c5f459ade6920a1d8829364,"43.645389,-79.527682","43.644812,-79.532137",Gohyang Restaurant,5096 Dundas St W,Dim Sum Restaurant
576c4de1498e2db45b64fa15,"43.645389,-79.527682","43.648556,-79.529332",Ali Baba's,4928 Dundas St W,Middle Eastern Restaurant
6217c8bb4905e4740ac904ec,"43.645389,-79.527682","43.648794,-79.528389",Thai Jalearn,4911 Dundas St W,Thai Restaurant
5d98e4ef0b009c000773cb20,"43.645389,-79.527682","43.645288,-79.532541",Ikkoi,5084 Dundas St W,Japanese Restaurant
4b3e7beaf964a520d09d25e3,"43.645389,-79.527682","43.64426,-79.522885",Lemongrass Thai Restaurant,847 Albion Rd,Thai Restaurant
4b3a64f9f964a5204a6625e3,"43.645389,-79.527682","43.644593,-79.522939",Orwell's Restaurant,3373 Bloor St W,Pub
15400b735b5749eacdb8876b,"43.645389,-79.527682","43.649055,-79.528665",Gusto Cafe,4906 Dundas St W,Café
5c7823b73fcee8002c46150c,"43.645389,-79.527682","43.64462,-79.522569",Vintage Thai,3369 Bloor St W,Thai Restaurant
588f992ca149260aa3a6b803,"43.645389,-79.527682","43.645528,-79.522436",Tacorrito,7fc-3300 Bloor St W,Burrito Restaurant
538f629e498ee10537491971,"43.645389,-79.527682","43.6452511,-79.5223603",Freshii,3300 Bloor St W,Vegan and Vegetarian Restaurant
52b5fed1498ea21d3925f1cf,"43.645389,-79.527682","43.644581,-79.532988",Miss Natalie's Tropical Cuisine,5118 Dundas St W,Caribbean Restaurant
5aca8215acb00b15aac52056,"43.645389,-79.527682","43.644404,-79.533099",Galata Cafe,5122 Dundas St W,Café
52cd757b11d2a691812fa014,"43.645389,-79.527682","43.644404,-79.533099",Paint Nite,5140 Dundas St W,Bar
4be0a09198f2a593f4e0c25a,"43.645389,-79.527682","43.644824,-79.522088",Subway,3300 Bloor St W,Deli
56704f72498e60a8535b6a3e,"43.645389,-79.527682","43.644779,-79.52194",Sushi Run,3351 Bloor St W,Sushi Restaurant
58f0088de65d0c6515b0ef11,"43.645389,-79.527682","43.649591,-79.528238",Favolosi Ristorante,4900 Dundas St W,Italian Restaurant
60392ac30480b5329cf985ff,"43.645389,-79.527682","43.644325,-79.533413",Pizza Hut,5132 Dundas St W,Pizzeria
60a1ac6222d39071b29050de,"43.645389,-79.527682","43.644845,-79.521811",Burrito Boyz,3355 Bloor St W,Burrito Restaurant
4af4b902f964a5206cf521e3,"43.645389,-79.527682","43.644996,-79.521274",Squire & Firkin,3335 Bloor St W,Pub
5f9ae84210b05638bbfd1925,"43.645389,-79.527682","43.644886,-79.521256",Kenzo Japanese Noodle House,3337 Bloor St W,Noodle Restaurant
4caf4071eb65b1f7781662cd,"43.645389,-79.527682","43.645461,-79.521069",Pizza Pastaways,3250 Bloor St W,Pizzeria
552bf912498eb9849571582a,"43.645389,-79.527682","43.64552,-79.521032",GAB Hospitality Group,3250 Bloor St W,Restaurant
5da3158a772b25000870ff06,"43.645389,-79.527682","43.650665,-79.527384",Osmow's Shawarma,4850 Dundas St W,Mediterranean Restaurant
5d519b408c4ec70008582425,"43.645389,-79.527682","43.645124,-79.520313",Toast on Bloor,3317 Bloor St W,Restaurant
579be662498e6e815ae02cbb,"43.645389,-79.527682","43.643075,-79.534379",Beer N Wings Sports Grill,5164 Dundas St W,Sports Bar
5c320d3127cbd10025af2b94,"43.645389,-79.527682","43.645189,-79.520184",The Bull Pub and Grill,3313 Bloor St W,Bar
4bdf132d0ee3a5930fdf32b0,"43.645389,-79.527682","43.639068,-79.525548",Tom Riley Park,3200 Bloor St W,Park
725682fd410940a6d496663a,"43.645389,-79.527682","43.644607,-79.522754",The Choi's Kitchen,3369 Bloor St W,Restaurant
c4f737ce701a40be1e7b8f26,"43.645389,-79.527682","43.64794,-79.523996",Cocina Classico,90 Cordova Ave,Mexican Restaurant
0f5d939f2824435214ccc755,"43.645389,-79.527682","43.645162,-79.520553",Charlie's Steakery,3319 Bloor St W,Restaurant
4c6c1a0246353704c87105bc,"43.594458,-79.533874","43.589149,-79.53048",Long Branch Park,245 Lake Prom,Playground
4e0676ecaeb74c39910a7eea,"43.594458,-79.533874","43.601104,-79.532701",Evolution Cigar Lounge,142 30th St,Lounge
4bfad08d328d76b02eff14ec,"43.601915,-79.499419","43.595866,-79.501777",Cliff Lumsdon Park,1 6th St,Park
2f5b87a9f43d473def3a8d6b,"43.601915,-79.499419","43.601223,-79.504465",Kitchen on Sixth,132 6th St,Kitchen Remodeler
2909e2720c124ae54d3e94d2,"43.601915,-79.499419","43.600655,-79.506848",Kitchen on Sixth,2976 Lake Shore Blvd W,Restaurant
4b5378b8f964a5209d9e27e3,"43.642852,-79.531995","43.638968,-79.538293",Dundas Street Grille,5238 Dundas St W,Diner
4b92e35bf964a520962434e3,"43.642852,-79.531995","43.640216,-79.538121",Pho House,5230 Dundas St W,Thai Restaurant
4c3608442c8020a1f79c8600,"43.642852,-79.531995","43.640223,-79.538029",Panago Pizza Inc,5230 Dundas St W,Pizzeria
4c1bb2e5b9f876b0b2ac7a46,"43.642852,-79.531995","43.640216,-79.538121",Canadiana Restaurant,5230 Dundas St W,Restaurant
503fe18de4b0152f56e75aa4,"43.642852,-79.531995","43.639551,-79.535723",Six Points Park,Address not available,Park
4c470045972c0f4728542221,"43.642852,-79.531995","43.639438,-79.536499",The Toronto All-Star Big Band,3180 Bloor St W,Performing Arts Venue
52214a8f11d2e0c82c83b5db,"43.642852,-79.531995","43.641319,-79.538394",Zee Zee K's Bar & Grill,3832A Bloor St W,Dive Bar
5a3947f652c94cbe21e04ecd,"43.642852,-79.531995","43.641191,-79.539355",Stari Grad,3862 Bloor St W,Deli
4d7e9820564b8cfaf4fdf464,"43.642852,-79.531995","43.64065,-79.53908",Domino's Pizza,3828A Bloor St W,Pizzeria
776ca1db34c046bfeb7d5320,"43.642852,-79.531995","43.636821,-79.527847",Boston Spicy & BBQ Restaurant,70 Chauncey Ave,BBQ Joint
058ba0d126e24034c8c9f735,"43.642852,-79.531995","43.635905,-79.530363",Patagonia Boat Works,363A Olivewood Rd,Harbor or Marina
4b1785a544614e9f75c49edf,"43.642852,-79.531995","43.641395,-79.538874",Good Times Shawarma,3836 Bloor St W,Mediterranean Restaurant
7c5754ef781348edc344746d,"43.642852,-79.531995","43.641271,-79.539041",Thai Fresh Restaurant,3858 Bloor St W,Thai Restaurant
05bcd9d543e844fb3d831974,"43.707356,-79.437231","43.711303,-79.431858",Smokin' Bones Barbecue Catering,579 Glencairn Ave,BBQ Joint
5387ed15498e7b711dcb33a1,"43.688153,-79.482198","43.686746,-79.489589",Supercoffee,1148 Weston Rd,Café
4e4827a3d164155c0dfc518e,"43.688153,-79.482198","43.68732,-79.480231",Keelesdale North Park,415 Black Creek Ðrive,Park
5143b746e4b0ff6e207da7e4,"43.688153,-79.482198","43.690244,-79.474058",Subway,2597 Eglinton Ave W,Sandwich Spot
4e598205a8098920b3c03545,"43.688153,-79.482198","43.689807,-79.47848",Coronation Park,2700 Eglinton Ave W,Park
4c38afda2c8020a179408b00,"43.688153,-79.482198","43.693618,-79.480124",McDonald's,Southdown Rd,Burger Joint
62268cd29d814e155364aa3f,"43.688153,-79.482198","43.689603,-79.476669",Wings Time,2675 Eglinton Ave W,Wings Joint
4c088b4bffb8c9b603856861,"43.688153,-79.482198","43.686215,-79.487632",Irish Rose Pub,1095 Weston Rd,Pub
59331c81002f4c09576c375c,"43.688153,-79.482198","43.683646,-79.481322",ID Love Restaurant,925 Weston Rd,African Restaurant
4f0ddab110810c78e25a9440,"43.688153,-79.482198","43.683397,-79.481656",Pizza Tazza,878A Weston Rd,Pizzeria
5c2eb3f9061b51002c3ce53f,"43.688153,-79.482198","43.689841,-79.475724",Triple Triple Pizza & Chicken,2639 Eglinton Ave W,Pizzeria
2a6f5c59d9644c2cba61f654,"43.688153,-79.482198","43.689841,-79.475724",Town Talk Restaurant,2641 Eglinton Ave W,Diner
543b38a0498e5b5416db4a83,"43.688153,-79.482198","43.686845,-79.488997",Comfort Vacuum Service Co Ltd,37 Kodiak Cres,Comfort Food Restaurant
1b9bc05e9524477ff510914d,"43.688153,-79.482198","43.692665,-79.48699",Sandwich & Crepe,68 Industry St,Fast Food Restaurant
51562e43e4b0210ccb468459,"43.688153,-79.482198","43.687149,-79.490216",First Class Delites Corp,1156 Weston Rd,Diner
508c303de4b0ca23f6175f23,"43.688153,-79.482198","43.687194,-79.490364",244 Pizza & Wings,1166 Weston Rd,Pizzeria
60b0632ea12e6f04a691a505,"43.688153,-79.482198","43.687115,-79.490678",Pier 6 Seafood,1172 Weston Rd,Seafood Restaurant
4eb5a43cf790d87d02d335cb,"43.688153,-79.482198","43.682335,-79.485415",Westlake Park,Address not available,Park
0a9b0de57ead4ddfa3dc3089,"43.688153,-79.482198","43.690199,-79.47391",Irie Veggie Takeout,2593 Eglinton Ave W,Restaurant
61afdc680d026663e4df4780,"43.688153,-79.482198","43.687708,-79.491008",Meechies BBQ & Jerk,1189 Weston Rd,BBQ Joint
5d605cd73fd78b0008439acf,"43.688153,-79.482198","43.690629,-79.474167",Metro Pizza & Chicken,1856 Keele St,Pizzeria
5841b760e110955af030954d,"43.688153,-79.482198","43.690663,-79.473704",El Nahual Mexican Food,1993 Keele St,Restaurant
5f945dade85b1932a410ee5b,"43.688153,-79.482198","43.690944,-79.473703",Enchilados taqueria,1993 Keele St,Mexican Restaurant
9256a894f6744934ce0c50d1,"43.688153,-79.482198","43.687446,-79.491527",Subway,1194 Weston Rd,Deli
4db07a970cb6442b2eb7b2c9,"43.688153,-79.482198","43.687661,-79.491656",Domino's Pizza,1200 Weston Rd,Pizzeria
5ce0640ab8fd9d002c7d1228,"43.688153,-79.482198","43.686223,-79.472988",Casa do Sport Lisboa e Benfica de Toronto,1751 Keele St,Organization
4bb515511344b713ebcf9b04,"43.688153,-79.482198","43.694607,-79.486554",Trethewey Park,Address not available,Playground
c71b7acdaa8e4afbe1ea8384,"43.688153,-79.482198","43.689861,-79.475447",Euro Shawarma,2631 Eglinton Ave W,Restaurant
a67894b8f0eb40f5d6f9b804,"43.688153,-79.482198","43.687579,-79.490473",K & a Caribbean Cuisine,1179 Weston Rd,Restaurant
4ee883d651274b2d6c11a82a,"43.688153,-79.482198","43.690629,-79.474167",Pizza Panzo,1856A Keele St,Pizzeria
642582c0846e4ef056f6d8f6,"43.688153,-79.482198","43.687761,-79.491064",Meat Cheese Bbq & Jerk,1189 Weston Rd,Restaurant
4c6ec8c94d24b60c7cbad9d8,"43.695498,-79.488094","43.695687,-79.487899",Tim Hortons,500 Trethewey Dr,"Cafe, Coffee, and Tea House"
ffb22e78ac2e4019f1580944,"43.695498,-79.488094","43.697235,-79.485949",Korean Consulate General,19 Parson Crt,Community and Government
b3bd803a56f0462b023c5917,"43.695498,-79.488094","43.697185,-79.494272",Mj's Bbq & Suya,618 Trethewey Dr,BBQ Joint
167e66e9bd74478e7ec30eaf,"43.695498,-79.488094","43.697185,-79.494272",Marcus Garvey Bar & Grill,614 Trethewey Dr,Bar
5e06e05cdd5bac00083ec533,"43.695498,-79.488094","43.697126,-79.494309",Jamaica Way Inc,614 Trethewey Dr,Caribbean Restaurant
4bba43a01261d13ac56dea98,"43.695498,-79.488094","43.698251,-79.479749",Gulliver Park,55 Gulliver Rd,Park
4c7c5aed247cb60c2f0d5e5e,"43.698707,-79.475659","43.699909,-79.475523",McDonald's,2 Ingram Dr,Burger Joint
4cf74b5371538cfaeac5ba2e,"43.698707,-79.475659","43.696327,-79.473822",Sexy Flower Garden,Address not available,Garden
538e74a6498ecdf240e5db21,"43.698707,-79.475659","43.70145,-79.475959",O Patio Churrasqueira,2255 Keele St,Portuguese Restaurant
9b93c8db5a71448ec5cea80f,"43.698707,-79.475659","43.701554,-79.476069",Pace T,2255 Keele St,Diner
61bf7d7b7f2d0e793a54226c,"43.698707,-79.475659","43.70227,-79.477027",Cafe Las Americas,2260 Keele St,Diner
4d56fc209e508cfaafa7159b,"43.698707,-79.475659","43.702723,-79.476211",Churrasqueira Estrela Inc,2275 Keele St,Portuguese Restaurant
28142e66bf794cc09bf4c37b,"43.698707,-79.475659","43.702995,-79.477097",Sabor Latino,2290 Keele St,Latin American Restaurant
634b1ee1ec824e341cae6e72,"43.698707,-79.475659","43.700397,-79.468862",Cowboy’s Grill,85 Kincort St,American Restaurant
61058eea1ab3b04eccb6e3a0,"43.698707,-79.475659","43.704885,-79.476607",Pho Son,2319 Keele St,Vietnamese Restaurant
a3beefeae6144565c4cdca43,"43.698707,-79.475659","43.702603,-79.477081",Paradise Retreat,2270 Keele St,Spiritual Center
4bfd86544cf820a1bd98ecf4,"43.674346,-79.494844","43.676224,-79.495982",Smythe Park,61 Black Creek Blvd,Park
4d8ba6900c4e41bd86f7667f,"43.674346,-79.494844","43.676581,-79.494169",Pizza Pizza,847 Jane St,Pizzeria
4b4b1d10f964a520789226e3,"43.674346,-79.494844","43.6771,-79.495516",Tim Hortons,895 Jane St,"Cafe, Coffee, and Tea House"
4eada8482c5bb67b23b7baa2,"43.674346,-79.494844","43.674024,-79.495346",Haney Park,10 Haney Ave,Park
5f5a4de38fe16472663cd6a6,"43.674346,-79.494844","43.676686,-79.494279",Church's Texas Chicken,845 Jane St,Fried Chicken Joint
58daea2c5e78963d7adb77cf,"43.674346,-79.494844","43.677075,-79.495091",Royal Noodle Restaurant,885 Jane St,Vietnamese Restaurant
5b8cd3e267af3a002cfac964,"43.674346,-79.494844","43.677186,-79.495109",Mr.Sub,883 Jane St,Restaurant
4c5f2c1fde6920a194309364,"43.674346,-79.494844","43.677537,-79.49568",Island Breeze Restaurant,907 Jane St,Diner
5e110fb1e8152700075862a1,"43.674346,-79.494844","43.677642,-79.495791",Subway,911 Jane St,Sandwich Spot
50283cd9e4b0dd4acd0b90fa,"43.674346,-79.494844","43.678588,-79.491312",Dalrymple Park,Address not available,Park
5068e889e4b0bf441b466987,"43.674346,-79.494844","43.678011,-79.501464",Noble Park,Address not available,Park
d47b8e5c10df456a4381b2ff,"43.674346,-79.494844","43.675671,-79.495098",New Taste of Caribbean,1822 Jane St,Restaurant
519ff013498e7961445199df,"43.681895,-79.473638","43.681812,-79.471108",Golden Wheat Bakery Cafe,579 Rogers Rd,Bakery
4bc218402a89ef3b4f35f388,"43.681895,-79.473638","43.681694,-79.473475",Churrasqueira Martins Grill House,605 Rogers Rd,BBQ Joint
4c6dbd7e1cbeb713678e9a3c,"43.681895,-79.473638","43.681841,-79.472235",Subway,605 Rogers Rd,Deli
5d3000991938c7000850b41d,"43.681895,-79.473638","43.681986,-79.471791",A&W Restaurant,605 Rogers Rd,American Restaurant
4b378866f964a520e64125e3,"43.681895,-79.473638","43.680506,-79.475903",Tim Hortons,380 Weston Rd,"Cafe, Coffee, and Tea House"
4c6b03c86e10ef3b10cda040,"43.681895,-79.473638","43.681963,-79.468278",Pizza Pizza,500 Rogers Rd,Pizzeria
5da315ae9a213a000786cf3e,"43.681895,-79.473638","43.681629,-79.473605",Osmow’s Shawarma,605 Rogers Rd,Mediterranean Restaurant
4feb4c02e4b088507ecbcf66,"43.681895,-79.473638","43.681701,-79.473382",Canecas Sports Cafe Ltd,605 Rogers Rd,Sports Bar
522d27fe498e3f228630d647,"43.681895,-79.473638","43.681998,-79.474693",Lucky Chinese Food,640 Rogers Rd,Chinese Restaurant
5bdca42e81635b002c669fce,"43.681895,-79.473638","43.681986,-79.471791",Papa John's Pizza,605 Rogers Rd,Pizzeria
4d14ee028312236a867b4eba,"43.681895,-79.473638","43.681864,-79.471163",Pizza Nova,577 Rogers Rd,Pizzeria
4f25f171e4b0085e4b86d836,"43.681895,-79.473638","43.681871,-79.47107",King's Bbq Chicken Restaurant,573 Rogers Rd,BBQ Joint
6ae2d43f4efd449fe21b0a72,"43.681895,-79.473638","43.682263,-79.471087",Golden Garden Restaurant,572 Rogers Rd,Chinese Restaurant
1cb4d7baf67245692e401c26,"43.681895,-79.473638","43.679497,-79.474337",Smith Monument Co Ltd,349 Weston Rd,Monument
4f6ac845e4b01cb02dd6ca08,"43.681895,-79.473638","43.6793,-79.474726",Cayuga park,126 Cayuga Ave,Park
61c4a8f739e78b515418364f,"43.681895,-79.473638","43.678781,-79.473379",Qinthai Chinese Cuisine,325 Weston Rd,Chinese Restaurant
5c393bcf2619ee002c7724f4,"43.681895,-79.473638","43.681949,-79.468463",North of Brooklyn Pizzeria - Commissary,511 Rogers Rd,Pizzeria
4c61d8b0edd320a1cd96ab29,"43.681895,-79.473638","43.676982,-79.471873",Churras Queira Vila Verde,206 Weston Rd,Bar
57285284498e8313092a463e,"43.681895,-79.473638","43.676269,-79.474705",Associated Bailiffs & Co Ltd,61 McCormack St,Structure
54aaeadb498e5b5d4486199d,"43.681895,-79.473638","43.682182,-79.466817",Caloura Bar and Grill,468 Rogers Rd,Lounge
0fea089e4d7243f3424e1a66,"43.681895,-79.473638","43.682403,-79.46994",Rui's Roasted Piglet,546 Rogers Rd,Restaurant
4c546677f5f3d13af2b617fa,"43.702386,-79.525948","43.703755,-79.527866",Subway,34 Church St,Deli
4be30aec660ec9280efbca3b,"43.702386,-79.525948","43.704004,-79.527532",Pita Way,36 Church St,Mediterranean Restaurant
4e3c172daeb73139a1663f02,"43.702386,-79.525948","43.706873,-79.527483",Rosemount Gardens Parkette,Address not available,Playground
6456b88baf1d173cefd67e24,"43.702386,-79.525948","43.705752,-79.532778",Mallaby Park,Address not available,Park
5ba51b87be7078002c44a7eb,"43.702386,-79.525948","43.700364,-79.517486",Zeal Burgers Inc,1926 Weston Rd,Burger Joint
4e5299ce62e1f6d84aaa90db,"43.702386,-79.525948","43.706416,-79.533682",North End Park,Address not available,Park
7c34b5eab7af41ee167faaf5,"43.702386,-79.525948","43.70165,-79.522141",Subway,2062 Weston Rd,Deli
4f4edc4fe4b0f7bd4d44ecf9,"43.706191,-79.532628","43.711349,-79.531535",Wakame Sushi,2625F Weston Rd,Sushi Restaurant
4ce4430fb43737043df3f1ce,"43.706191,-79.532628","43.712286,-79.534824",Subway,2625A Weston Rd,Deli
5a3b7c4ee2d4aa4659c66a21,"43.706191,-79.532628","43.712227,-79.534861",Tim Hortons,2625G Weston Rd,Restaurant
5d0ab6f1c2bb7c002335a728,"43.706191,-79.532628","43.70915,-79.534688",Fat Bastard Burrito Co,2538 Weston Rd,Burrito Restaurant
4f80438ce4b00084da20c9e3,"43.706191,-79.532628","43.711395,-79.535475",Sunset Grill,2610 Weston Rd,Bar
59e24645d8096e331df36efb,"43.706191,-79.532628","43.710632,-79.535163",Ginger Pho,2590 Weston Rd,Vietnamese Restaurant
4d1cd7b27e10a35dccce0283,"43.706191,-79.532628","43.711017,-79.535273",Mr.Sub,2600 Weston Rd,Sandwich Spot
4dd85e75fa76ad96d13d157a,"43.706191,-79.532628","43.710379,-79.538586",Crawford-Jones Memorial Park,Address not available,Landmarks and Outdoors
4b1cb47af964a520270924e3,"43.706191,-79.532628","43.711575,-79.534567",McDonald's,2625F Weston Rd,Burger Joint
b5e6d701bc1442cd782f28fd,"43.706191,-79.532628","43.70915,-79.534688",Superstore Gas Bar,2542 Weston Rd,Automotive Repair Shop
5042a52de4b0dd909c2911ab,"43.687355,-79.506233","43.6916,-79.507594",Portage Gardens Park,Address not available,Park
4be6f771cf200f47f511153c,"43.687355,-79.506233","43.689022,-79.499877",Eglinton Flats,Address not available,Other Great Outdoors
caffd9650600591dee324946,"43.687355,-79.506233","43.691004,-79.501181",M & M Food Market,1390 Weston Rd,Restaurant
4e7fa35db803586a869def94,"43.687355,-79.506233","43.69184,-79.501269",Westwood Burger Place,1391 Weston Rd,Restaurant
4c759f1ac219224b8017a328,"43.687355,-79.506233","43.686777,-79.4968",Fergy Brown Park,Address not available,Park
cb1e2b3ba1e34220402a5bf7,"43.687355,-79.506233","43.691775,-79.501399",Island Hot & Spicy,1391 Weston Rd,Restaurant
51b923c0498e48dd0a47db2e,"43.691445,-79.501546","43.697106,-79.501466",Tim Hortons,1533 Jane St,"Cafe, Coffee, and Tea House"
4e53e59552b1c616cd2263d0,"43.691445,-79.501546","43.697749,-79.502647",Subway,1542 Jane St,Deli
4dc94af9b0fb33002afc58b0,"43.691445,-79.501546","43.689052,-79.496419",KFC,1300 Weston Rd,Fried Chicken Joint
a469351b810c453d2daf0d69,"43.691445,-79.501546","43.688726,-79.49398",Royal Bakery,1263 Weston Rd,Bakery
1faceba04f50443ba3506d14,"43.691445,-79.501546","43.698082,-79.502701",Chicken Hut,1546 Jane St,Restaurant
a4c694f9ea8e49e04ed3d312,"43.691445,-79.501546","43.698245,-79.502774",Ola Restaurant & Catering Svc,1552 Jane St,African Restaurant
50d4ca76e4b0496aaddff220,"43.691445,-79.501546","43.688356,-79.492891",Weston Pizza & Wings,1239 Weston Rd,Pizzeria
c9803747690240434566e331,"43.691445,-79.501546","43.696654,-79.508367",DiCarlo Ristorante,1655 Weston Rd,Italian Restaurant
93d710fd16464feb804981d9,"43.691445,-79.501546","43.68902,-79.496087",KFC,1300 Weston Rd,Fried Chicken Joint
51961c66498e807591a2f534,"43.706738,-79.504775","43.709578,-79.506014",Tim Hortons,1890 Jane St,"Cafe, Coffee, and Tea House"
52210e3b11d20e5a88e9cee2,"43.706738,-79.504775","43.706386,-79.505122",1 Plus 3 Pizza & Wings,1798 Jane St,Pizzeria
aefbf807c81999df1e2c08ea,"43.706738,-79.504775","43.707052,-79.50523",Latin Food El Catracho,1808 Jane St,Restaurant
59cd686989e4900f9acc110b,"43.706738,-79.504775","43.706288,-79.504919",China Town Take-Out Service,1790 Jane St,Chinese Restaurant
4b62514cf964a520ef412ae3,"43.706738,-79.504775","43.706281,-79.505012",Papino's Pizza,1788 Jane St,Pizzeria
4dc178e9c65b268b41dc5acf,"43.706738,-79.504775","43.706361,-79.50699",Weston Park,Address not available,Garden
f93ccee8e617425f79888328,"43.706738,-79.504775","43.704748,-79.504482",Marisel Delicatessen,1742 Jane St,Deli
609dae28a3bf406db3dfeafb,"43.706738,-79.504775","43.70463,-79.504557",Esquina Salvadoreña Restaurant Toronto,1736 Jane St,Salvadoran Restaurant
5f3347a76f614c08b3d4a1c8,"43.706738,-79.504775","43.70412,-79.504615",Little Caesars Pizza,1732 Jane St,Pizzeria
4e67f57745dde0f9e2a69833,"43.706738,-79.504775","43.703893,-79.503876",Cho Ming's Restaurant Inc,1711 Jane St,Chinese Restaurant
d7cedf4745f1446be595c8d9,"43.706738,-79.504775","43.703748,-79.50432",Lloyd's Foodmart,1710 Jane St,Diner
50620d9b498e652f30edb77a,"43.706738,-79.504775","43.703742,-79.504413",Lloyd's Jamaican Restaurant,1710 Jane St,Caribbean Restaurant
4ccc982b2dc4370468afc808,"43.706738,-79.504775","43.708906,-79.501411",Burger King,555 University Ave,Burger Joint
5e14c01971ca9c0008134d6d,"43.706738,-79.504775","43.710029,-79.505993",Domino's Pizza,1906 Jane St,Pizzeria
5a9453b7c9f90737e9dd663b,"43.706738,-79.504775","43.703304,-79.504248",Comal y Canela,1692B Jane St N,Mexican Restaurant
61341151c0e9dc3f2d36d2a7,"43.706738,-79.504775","43.703245,-79.504286",Donerland,1690 Jane St,Middle Eastern Restaurant
5bc5703f396de0002c4fe215,"43.706738,-79.504775","43.702525,-79.504918",New York Fries - Vaughan Mills,1 Bass Pro Mills Dr,Restaurant
526064e9498e24332a3148a9,"43.706738,-79.504775","43.702482,-79.503975",The Jerk Box,1682 Jane St,Caribbean Restaurant
9a301d86c18c43cbacea8fd8,"43.706738,-79.504775","43.702482,-79.503975",Blue Note African Resturant,Jane St,African Restaurant
4dbd10e1a86e0e98a1f35db3,"43.706738,-79.504775","43.711278,-79.503527",The Spot,1779 Jane St,Speakeasy
51df3aa6498e8ffc99de9932,"43.706738,-79.504775","43.703316,-79.500272",Jane and Lawrence,Address not available,Hiking Trail
e4549ae4933d48a72f5e6e9b,"43.706738,-79.504775","43.705871,-79.511358",Yankee Lady Yacht Charters,151 Queens Dr,Hiking Trail
d87ff8389df545efbef614fa,"43.706738,-79.504775","43.701875,-79.50383",Kings Delight,1658 Jane St,Restaurant
4eea40e0754a186843da7737,"43.706738,-79.504775","43.701378,-79.503703",Double Double Pizza,1650 Jane St,Pizzeria
60bafda78207695b814c7840,"43.706738,-79.504775","43.701261,-79.503777",2 Amigos Latinos Restaurant,1650 Jane St,Latin American Restaurant
4f1edfe9e5e880a1d23cb378,"43.706738,-79.504775","43.701093,-79.503001",Triple Thai,1630 Jane St,Thai Restaurant
6eca5a8f7a0c43bba3a2f8c2,"43.706738,-79.504775","43.704984,-79.512712",Milestone's Grill & Bar,132 John St,Steakhouse
d8d86946abf24f63692735c5,"43.706738,-79.504775","43.706647,-79.513778",Piazza Manna,130 King St,Diner
41cacb2655504eb7931f5865,"43.706738,-79.504775","43.70823,-79.506778",The Chef's House,215 King St,Bistro
854d135f7e6f4cb2f3a61856,"43.706738,-79.504775","43.703893,-79.503876",De Blue Note Lounge,1709 Jane St,Night Club
c0473ac66d534a115e9cff55,"43.706738,-79.504775","43.703148,-79.504083",East Meats West,1692B Jane St,Restaurant
5109bb6ae4b0f4aaf4357792,"43.725379,-79.487197","43.725747,-79.482456",Euro Shawarma,2706 Keele St,Falafel Restaurant
4d39fb9434ee37047185729b,"43.725379,-79.487197","43.726731,-79.483598",Hung Long Restaurant,1122 Wilson Ave,Vietnamese Restaurant
52f68603498e956c97050a00,"43.725379,-79.487197","43.727073,-79.480469",In & Out Burrito,1077 Wilson Ave,Burrito Restaurant
5bb6b1cfacb37f002c0d70db,"43.725379,-79.487197","43.727771,-79.478614",Meatpoint,1021 Wilson Ave,Turkish Restaurant
5682bfae498e6f67d4a33dc2,"43.725379,-79.487197","43.722357,-79.486544",Tim Hortons,145 Sir William Hearst Ave,Restaurant
4b4ba935f964a5202ba326e3,"43.725379,-79.487197","43.725858,-79.482473",Tim Hortons,2708 Keele St,"Cafe, Coffee, and Tea House"
4bcb72b3cc8cd13a5c70bfcf,"43.725379,-79.487197","43.728242,-79.480611",Pizza Pizza,1080 Wilson Ave,Pizzeria
4b5271a2f964a520967d27e3,"43.725379,-79.487197","43.726744,-79.481118",Burger King,1077 Wilson Ave,Burger Joint
50c14f95e4b0757ad348d854,"43.725379,-79.487197","43.72691,-79.480395",Subway,1077 Wilson Ave,Deli
5baa5201b9a5a8002cb2b2ba,"43.725379,-79.487197","43.725469,-79.486251",Cultures,1235 Wilson Ave,Restaurant
5b7bc7ca123a19002c11786b,"43.725379,-79.487197","43.724012,-79.488497",Thai Express,1235 Wilson Ave,Thai Restaurant
